"Include","Confidence","Name","Brand","Model","Category","Description","ImagePath","ImageUrl","SourcePage","SourceRawFile","ListingType","CallForPrice","Quantity","Status","Published","Featured","DisplayOrder"
"YES","95","MC550/650 Curbilder™(Tack Down Curb Machine)","Miller","MC550/650","","! | |  | Miller MC Curbilders™have offered unequaled performance and versatility for over 40 years.These simple and efficient machines continue to provide the most economical method available of placing free standing, high-density extruded curb from either concrete or asphalt. | Miller’s exclusive, interchangeable extrusion auger assemblies give each Curbilder the capability to extrude more shapes and sizes than any other machine, from a 3"" high speed bump to an 18"" barrier curb.Features like fully adjustable wheel assemblies and tie rod steering minimize site condition problems. | Other features reduce the skill level required to produce high quality curb.Included are an automatic centrifugal clutch, which guarantees smooth starts and proper auger rpm for optimum compaction, and a unique torque-sensing system that automatically disengages the machine’s drive in case of overload.Maintenance and clean-up are simplified through easy access and removal of all extrusion components -hopper, auger, housing and compaction tube. | A wide variety of optional equipment gives these machines the capability to meet the toughest specification work, including extruding reinforcing rod in the curb, extruding over pins, and extruding under existing guard rail. However, please us with your specific job requirements to ensure that a MC Series Curbilder is the correct machine for your job.","images/miller/mc550.gif","https://billsequipment.mydomain.com/images/miller/mc550.gif","https://billsequipment.mydomain.com/miller.htm","raw/0026-miller.html","product","YES","1","active","YES","NO","1490"
"YES","95","Scoot-Crete MB11 (Walk-Behind Power Buggie)","Miller","MB11","","Scoot-Crete MB11 | ! | | |  | A smaller version of the MB16 power buggy, the MB11 incorporates a number of the same unique design features found in the MB16. These features result in an easy to service, low maintenance power buggy that is built to last. | The MB11 is powered by an 8hp engine directly coupled to a fan-cooled variable-speed hydrostatic pump. This arrangement provides speed or power depending on jobsite conditions and needs. Additionally, the full hydrostatic design provides improved dynamic braking. | The main frame is a welded boxframe that provides unmatched strength and structural integrity. A removable shroud protects the drive components and engine from concrete buildup. The vented shroud and “pull through” ventilation system assures safe hydraulic temperatures for longer component life. | All hydraulic hoses are enclosed within the main frame for easy access and protection. Handling is simplified by convenient lifting points and frame notch-outs for lifting with a fork truck. | The rear caster assembly consists of both roller bearing and ball bearing assemblies. This dual bearing design provides greater load carrying capacity than casters using only ball bearings.","images/miller/mb11.gif","https://billsequipment.mydomain.com/images/miller/mb11.gif","https://billsequipment.mydomain.com/miller.htm","raw/0026-miller.html","product","YES","1","active","YES","NO","1500"
"YES","95","Scoot-Crete MB16/21","Miller","MB16/21","","(Stand On Power Buggie) | Since introduced in 1991, Miller MB16 power buggies have become the standard by which all other power buggies are judged.The 2"" thick solid plate steel frame provides unmatched strength and structural integrity, plus greater durability and ideal weight distribution.The lower center of gravity and weight distribution provide excellent traction. | Heavy duty semi-enclosed band brakes are designed to stop the buggy if the engine loses power or if dynamic braking is lost due to hydraulic system failure.These brakes will stop the buggy safely in wet or dry conditions, whether on a level grade or downhill. | The MB16/21 is powered by a Honda engine directly coupled to a fan cooled, variable speed hydrostatic pump.The drive components are protected from concrete buildup by a removable shroud.This shroud is louvered to keep concrete out while providing proper ventilation.The high density poly bucket is impact resistant and designed to withstand the toughest use.All hydraulic hoses are enclosed in raceways for added protection. Handling is simplified with convenient lifting points and frame notch-outs for lifting with a fork truck. | The optional handle mounted dump/return control allows the operator to keep both hands on the handle bar while dumping and returning the bucket. This is particularly useful when placing material while backing up. | | | |  | !","images/miller/mb16.gif","https://billsequipment.mydomain.com/images/miller/mb16.gif","https://billsequipment.mydomain.com/miller.htm","raw/0026-miller.html","product","YES","1","active","YES","NO","1510"
"YES","95","Scoot-Crete MTB 16 (Half-Track Power Buggie)","Miller","MTB16","","MTB16 with optional half tracks installed | Scoot-Crete MTB 16 | ! | |  | Go where regular power buggies won’t go with Miller’s new Half-Track Power Buggy. No longer limited to hard compacted surfaces, the Half-Track can handle a variety of jobsite conditions including mud, sandy and loamy soil or wet grass. | The Half-Track features an optional four foot stake body bed that easily converts the power buggy to a tracked utility vehicle. With this conversion, the Half-Track can be used to transport a variety of materials, such as concrete forms, brick, block, sod and shrubbery around the jobsite. | The Half-Track comes standard with high torque hydraulic wheel motors that have twice the load rating of a standard motor and provide 32% more torque. | With the combination of the high torque drive motors and surface area provided by the tracks, the Half-Track climbs hills that conventional buggies can’t handle. | Miller’s Half-Track power buggies provide unmatched strength and structural integrity, excellent durability, and ideal weight distribution. With this new product, Miller redefines standards by which power buggies are judged.","images/miller/mtb16.gif","https://billsequipment.mydomain.com/images/miller/mtb16.gif","https://billsequipment.mydomain.com/miller.htm","raw/0026-miller.html","product","YES","1","active","YES","NO","1520"
"YES","90","11 Amp Orbital Action Super Sawzall | (6521-21)","Milwaukee","","","! |  | Orbital action has been added to the heavy duty 11 amp Super Sawzall® Reciprocating Saw for even more aggressive cutting applications in wood. The orbital action selector allows the user to set the degree of orbital action for faster cutting in thick materials. This tool incorporates the patented gear protection system which absorbs high impact forces caused by sudden blade lock-up thereby extending the life of the tool even under the most extreme cutting conditions. The patented counter balance mechanism makes the Super Sawzall the smoothest operating, most vibration free saw in the world. Trigger speed control allows the operator to match the speed of the tool to the application. The new heavy duty steel Quik-Lok™ blade clamp system enables the user to change blades fast and easy without the use of a hex wrench.","images/milwaukee/6521-21.jpg","https://billsequipment.mydomain.com/images/milwaukee/6521-21.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1530"
"YES","90","4-1/2 in. Sander/Grinder (6140-6)","Milwaukee","","","! |  | The 6140-6 4-1/2 inch 5.5 amp grinder is ideal for getting into tight spaces where other grinders can not. Its low profile and light weight make it perfect for those lighter duty sanding and grinding projects. The tool is double insulated (two prong cord) and incorporates the industry standard 5/8-11 threaded arbor. Like its heavy duty big brothers, it also has spiral bevel gears for optimum transmission of torque to the work piece. The comfortable body grip style is easy to hold onto, and in conjunction with the supplied side handle, allows for maximum operator control. The side handle can be attached in three locations. The wheel guard can be moved around the spindle (without the use of tools) for greatest operator protection. Sold as a grinder with guard, this tool can be used as a sander when a 4-1/2 inch backing pad and disc are attached.","images/milwaukee/6140-6.jpg","https://billsequipment.mydomain.com/images/milwaukee/6140-6.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1540"
"YES","90","5 in. Sander/Grinder","Milwaukee","","","For those who want a bit more time between wheel changes and have a bit more room to work, the 6141 5 inch 5.5 amp grinder offers solutions to limited space grinding. Its low profile and light weight make it perfect for those lighter duty sanding and grinding projects. The tool is double insulated (two prong cord) and incorporates the industry standard 5/8-11 threaded arbor. Like its heavy duty big brothers, it also has spiral bevel gears for optimum transmission of torque to the work piece. The comfortable body grip style is easy to hold onto, and in conjunction with the supplied side handle, allows for maximum operator control. The side handle can be attached in three locations. The wheel guard can be moved around the spindle (without the use of tools) for greatest operator protection. Sold as a grinder with guard, this tool can be used as a sander when a 5 inch backing pad and disc are attached. | | | !","images/milwaukee/6141.jpg","https://billsequipment.mydomain.com/images/milwaukee/6141.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1550"
"YES","90","Adjustable Position Electromagnetic Drill Press with No. 3 MT Motor | (4208-1)","Milwaukee","","","! | |  | This combination unit features the 4203 adjustable position, variable speed base and the 4297-1 1-1/4 in. drill motor. All you need is a bit and you are ready to drill into any ferrous material 1/2 in. and thicker.","images/milwaukee/4208-1.jpg","https://billsequipment.mydomain.com/images/milwaukee/4208-1.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1560"
"YES","90","Adjustable Position Electromagnetic Drill Press with No. 3 MT Motor | (4209-1)","Milwaukee","","","This combination unit features the 4203 adjustable position, variable speed base and the 4292-1 1-1/4 in. drill motor. All you need is a bit and you are ready to drill into any ferrous material 1/2 in. and thicker. | | | !","images/milwaukee/4209-1.jpg","https://billsequipment.mydomain.com/images/milwaukee/4209-1.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1570"
"YES","95","Diamond Coring Rig with Small Base Stand, Vac-U-Rig® Kit, Meter Box and Diamond Coring Motor | (4115-22)","Milwaukee","4115-22","","This contractor series small base stand features a cast aluminum base with 4 leveling screws for fast accurate leveling adjustment. The durable precision-ground 2-1/2 in. steel column is 43-1/2 in. high and has a universal motor adapter plate. The reversible feed handle helps the operator use the unit from either side. Model 4115-22 comes with model 4096 coring motor, Vac-U-Rig® kit as well as a meter box. The Vac-U-Rig® assembly uses a vacuum pump to apply suction to a large pad mounted on the bottom of the rig. This aids in stability when coring holes. | | | !","images/milwaukee/4115-22.jpg","https://billsequipment.mydomain.com/images/milwaukee/4115-22.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1580"
"YES","90","Fixed Position Electromagnetic Drill Press with 3/4 in. Motor | (4210-1)","Milwaukee","","","! |  | This combination unit features the 4202 fixed position variable speed base and the 4262-1 3/4 in. drill motor. All you need is a bit and you are ready to drill into any ferrous material 1/2 in. and thicker.","images/milwaukee/4210-1.jpg","https://billsequipment.mydomain.com/images/milwaukee/4210-1.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1590"
"YES","90","Milwaukee 10 Amp Sawzall® Reciprocating Saw w/Case (6509-21)","Milwaukee","","","Milwaukee's 10 amp Sawzall® Reciprocating Saw is the most durable reciprocating saw on the market, and at only 7 pounds, it offers the best power to weight ratio in its class. The saw offers a 0-2800 strokes per minute variable speed trigger with 3/4 in. stroke length and a Quik-Lok™ blade clamp for fast, tool-less blade changes. The rubber boot provides superior gripping, and the adjustable shoe provides longer blade life and more cut control. The blades can even be clamped upside down for special cutting needs. | | | !","images/milwaukee/6509-22.jpg","https://billsequipment.mydomain.com/images/milwaukee/6509-22.jpg","https://billsequipment.mydomain.com/milwaukee.htm","raw/0021-milwaukee.html","product","YES","1","active","YES","NO","1600"
"YES","95","36"" HP-Series (HPLA-36-4-8H","Multiquip","HPLA-36-4-8H","","! |  ) | Whiteman’s high-performance power trowels give operators the muscle to complete any pan floating application. | | The HPLA-36-4-8H has a rotor speed of 60-125 rpm and a 36-inch (91.5 cm) ring diameter. This impressive rotor rpm, along with the strength of an 8-horsepower Honda gasoline engine, allows concrete contractors to efficiently burnish slabs. The HPLA-36-4-8H has four blades and at 171 pounds (77 kg) it is the lightest of the high-performance trowels from Multiquip’s Whiteman concrete division. Complement the trowel with our high-performance Whiteman blades.","images/multiquip/HP-serieswalktrowel.gif","https://billsequipment.mydomain.com/images/multiquip/HP-serieswalktrowel.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1610"
"YES","95","48"" HD-series (HDA-48-4-11H)","Multiquip","HDA-48-4-11H","","Achieve the flattest floors around with Whiteman’s high-performance walk-behind trowels from Multiquip. | | The HDA-48-4-11H has a massive 48-inch (122 cm) ring diameter allowing building professionals to effectively flatten a wide area in a timely manner. This trowel comes with a heavy-duty gearbox and spider assembly along with an 11-horsepower Honda engine. The gearbox boasts a 50 percent greater oil capacity and large tapered bearings to minimize friction and reduce operating temperature. The HDA-48-4-11H has a rotor speed of | !","images/multiquip/HD-series.gif","https://billsequipment.mydomain.com/images/multiquip/HD-series.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1620"
"YES","95","BLW-400SS","Multiquip","BLW-400SS","","! |  | Multiquip's full-featured, engine-driven welder/generator lines are ideal for an astounding number of job site applications. | | This rugged diesel-powered combination welder/generator can draw AC power and serve as a welder simultaneously because it sparks up to 400 amps as a welder and 14kW as a generator (single phase). A 31-horsepower Kubota V1205 engine powers the  which continues to give operators the smoother arc characteristics and more consistent, quality welds they desire.","images/multiquip/BLW-400SSW.gif","https://billsequipment.mydomain.com/images/multiquip/BLW-400SSW.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1630"
"YES","80","Concrete Mixer (MC-92S-H8","Multiquip","MC-92S-H8","","Picture Unavailable | ! | |  ) | Multiquip listened to our customers and constructed a concrete mixer that delivers even more than promised. | | We’ve combined the most useful ingredients in the productive MC-92S-H8 9-cubic foot (248 liters) mixer. This unit, fueled by an 8-horsepower Honda engine, mixes concrete with the effectiveness that has served the demanding rental industry and contractors for years. The drum has a generous 21-inch (53 cm.) opening for the simple loading and unloading of material in even the most difficult environments.","","","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1640"
"YES","95","GLW-180H","Multiquip","GLW-180H","","Multiquip’s full-featured, engine-driven welder/generator lines have weather-resistant housings and are suitable for a wide variety of outdoor applications. | | This Honda-powered combination welder/generator is ideal for job-site and remote-area service applications. The durable  produces 50-180 amps as a welder and 4.5kW as a generator (single phase) and features a number of technical advances. The operator can draw AC power and weld simultaneously. An 11-horsepower Honda GX340 gasoline engine powers the . | | | !","images/multiquip/glw180.gif","https://billsequipment.mydomain.com/images/multiquip/glw180.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1650"
"YES","95","Mayco Plaster/Mortar/Fireproofing (MG-30)","Multiquip","MG-30","","Mayco's MG-30 is a dependable, built-to-last workhorse that exceeds your plaster and fireproofing expectations. | | The MG-30 is ideal for applications including high-production placement of exterior stucco, sand/cement exterior basecoat, gypsum plaster and lightweight aggregate, interior basecoat plaster, and pool plaster Pebble-Tec. It is available as a pump only unit or a combination pump and mixer both mounted on the same trailer. The mixer is driven by an 8.5-HP Hatz diesel engine. For high-volume fireproofing applications, the pump stroke quickly and easily converts to long stroke. | | !","images/multiquip/mg30.gif","https://billsequipment.mydomain.com/images/multiquip/mg30.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1660"
"YES","95","MVC-88","Multiquip","MVC-88","","! |  | The most technically advanced plate compactor on the market. | | The  comes with a host of features, including a protective engine guard, sealed belt cover to keep rock and dirt out of the belt, a convenient oil drain, self-cleaning plate design and four lifting handles for easy elevation from each side. The , which is driven by a 5.5-horsepower Honda GX-160 engine, showcases 3,450 pounds (1,565 kg) of compaction force and has a 19.7 x 20.7 inch (50 x 53 cm) plate.","images/multiquip/Mvc88.gif","https://billsequipment.mydomain.com/images/multiquip/Mvc88.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1670"
"YES","95","MVC-90","Multiquip","MVC-90","","The  boasts more standard features than any other one-way compactor. | | This one-way plate produces 3,350 (1,520 kg.) of centrifugal force and is fitted with a 19.6 x 22 inch (50 x 56 cm.) plate. The ’s durable steel-enclosed and ribbed base plate eliminates dirt and rock build-up while extending the life of the compactor. The  includes an engine oil alarm that shuts the machine down if the oil falls below a safe level, a heavy-duty vibrator assembly, a durable steel water distribution system, reversible shock mounted handle and the choice of Robin or Honda gasoline engines. | | !","images/multiquip/MVC-90H.gif","https://billsequipment.mydomain.com/images/multiquip/MVC-90H.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1680"
"YES","95","MVH-120","Multiquip","MVH-120","","! |  | This plate is extremely maneuverable making it the logical choice for work in tight, confined areas. | | A 5.5-horsepower Honda GX-160 gasoline engine powers the compactor and it comes with a 15.7 x 23 inch (40 x 58 cm) plate. The  features a self-cleaning plate and a top cover to keep debris off the engine. The  weighs 247 pounds (111 kg).","images/multiquip/MVH-120.gif","https://billsequipment.mydomain.com/images/multiquip/MVH-120.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1690"
"YES","95","MVH-R60","Multiquip","R60","","The  is the ideal machine for efficient compaction of sand, gravel and cohesive soils and the lightest in the Multiquip reversible fleet. | | The  produces 3,100 pounds (1,400 kg) of centrifugal force and like several other models in the series it has a top cover to keep dirt off the engine and a self-cleaning plate. A 4-horsepower Honda GX-120 engine drives the compactor and it is fitted with a 13.8 x 18.9 inch (35 x 48 cm) plate. | | !","images/multiquip/MVH-R60.gif","https://billsequipment.mydomain.com/images/multiquip/MVH-R60.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1700"
"YES","90","or visit store to purchase!","Multiquip","","","Mini Sprayer ( MSE-1SS ) | Essick's MSE-1SS mini-sprayer is ideal for small- to medium-size jobs in limited access areas. | | This unit is designed and engineered to provide consistent, pulse-free low-volume production and it is well suited to the application of textures, full and simulated acoustics, fireproofing and bagged grout materials. Driven by a 0.75-horsepower single-phase electric motor with reset button, the MSE-1SS has a large 24-gallon (91 liters) hopper and is so compact it can be easily maneuvered around the job site. When the work is done, it fits into the trunk of a car. | | !","images/multiquip/mse.jpg","https://billsequipment.mydomain.com/images/multiquip/mse.jpg","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1710"
"YES","95","Plaster/Mortar Mixer (EM-120SM-E51)","Multiquip","EM-120SM-E51","","For those who are not big fans of hydraulic drive mixers, Essick’s plaster/mortar mixers are also offered as mechanical drive units. | | The EM-120SM-E51 mixes 12-cubic feet (340 liters) of material and is powered by a 230/460V single-phase electric motor. This mechanical drive mixer is reliable, easy to maintain and it is fit for practically every application imaginable. The EM-120SM-E51 features a drive gear and multiple disc clutch immersed in oil and fully protected for long, trouble-free life. The mixer is effective with larger, stiffer mixes and the drive system eliminates wear components like V-belts, external gears and pulleys. | | !","images/multiquip/em-120s.gif","https://billsequipment.mydomain.com/images/multiquip/em-120s.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1720"
"YES","95","SDW-225SS","Multiquip","SDW-225SS","","! |  | Not every welder/generator offers simultaneous AC/DC operation. | | But the  does! It operates as a 6kW generator and 225-amp welder and is ideally suited for SMAW, FCAW, GMAW, GTAW and ACAC welding processes. Powered by a 12-horsepower Kubota Z482 diesel engine, the  is a brushless machine with a weather-resistant housing making it suitable for numerous applications. The welder/generator regulates voltage at 2 percent.","images/multiquip/SDW225ss1.gif","https://billsequipment.mydomain.com/images/multiquip/SDW225ss1.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1730"
"YES","95","TLW-300SS","Multiquip","TLW-300SS","","Power, accuracy and efficiency aren’t the only things to consider when picking a welder. Noise levels shouldn’t be overlooked. | | Multiquip’s  is one of the quietest welder/generators available emitting an impressive 65dBA at 23 feet. The unit produces up to 300 amps as a welder and 10.5 kW as a generator and is fueled by a 19-horsepower Kubota D722 diesel engine. Voltage regulation is maintained at 1.5 percent and standard features include safety shutdowns, and external water, oil and fuel drains. | !","images/multiquip/TLW-300SS.gif","https://billsequipment.mydomain.com/images/multiquip/TLW-300SS.gif","https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1740"
"YES","95","Concrete Pump (C-30HDN)","Multiquip","C-30HDN","Concrete Pumps","Mayco invented the small-line concrete pump and our pump line features an astounding array of standard and optional features. | | The C-30HDN, after 40 years of production, is still the most popular pump on the market. This mechanical unit pumps up to 25-cubic yards (19-cubic meters) of concrete an hour with the strength of a 46-horsepower Nissan gasoline engine. The C-30HDN is ideal for shotcrete applications of stiff, low slump mixes such as swimming pools, ditch linings, soil stabilization and walls. It pumps a maximum aggregate of 0.5-inch minus (12 mm.) and comes standard with a remote control for easy operation. | | | !","images/multiquip/c30hdn.jpg","https://billsequipment.mydomain.com/images/multiquip/c30hdn.jpg","https://billsequipment.mydomain.com/concretepumps.htm | https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1750"
"YES","95","Mid-Range Concrete Pump (LS-40)","Multiquip","LS-40","Concrete Pumps","! | | |  | Big pump performance. Reasonably priced. | | *Big pump performance. Reasonably priced. | *Variable volume output from 0 to 40+ cubic yards per hour (0 to 35 m³/hr) | *Designed to handle the larger 3/4"", 1"" and up to 1 1/2"" aggregate (38 mm) | *Concrete piston face pressure of 925 psi (64 bar) | *60-HP or 75.5-HP Deutz diesel engines | *Extremely versatile—use for refractory, shotcrete, masonry block fill, slabs, footings, lightweight mixes | *True reverse shuttle tube pumping—for smoother operation | *Full flow, cast steel shuttle-tube for longer life | *Hard-faced wear components for longer life and lower maintenance costs","images/multiquip/ls-40.gif","https://billsequipment.mydomain.com/images/multiquip/ls-40.gif","https://billsequipment.mydomain.com/concretepumps.htm | https://billsequipment.mydomain.com/multiquip.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1760"
"YES","95","Bender (MB-25HD","Multiquip","MB-25HD","Rebar Cutters/Benders","! |  ) | To complement our line of quality rebar cutters, Multiquip brings you the industry's preferred rebar bender. | | The MB-25HD bends rebar up to 1 inch (2.5 cm) in diameter in mere seconds. This tool is easy to use, practically maintenance-free and comes with a standard foot switch for high-production bending. Driven by a 115V, single-phase electric motor, the MB-25HD is suitable for use in the shop or on the job site and its single knob control lets the operator select the precise bending angle up to 180 degrees. The rebar bender also has four built-in lifting handles and includes a tool kit.","images/multiquip/MB-25HD.gif","https://billsequipment.mydomain.com/images/multiquip/MB-25HD.gif","https://billsequipment.mydomain.com/multiquip.htm | https://billsequipment.mydomain.com/rebarcuttersbenders.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1770"
"YES","95","Cutter (BC-25","Multiquip","BC-25","Rebar Cutters/Benders","! | |  ) | Squeeze a trigger and rebar is cut quickly and effectively. It's as simple as that with Multiquip's high performing rebar cutters. | | Driven by a 115V electric motor, the BC-25 can be bench mounted at the shop or used on site from the back of a pick-up truck. This rebar cutter is designed for the biggest jobs around, slicing rebar up to 1-inch thick (2.5 cm). The units parts are all machined to tight tolerances for optimum effectiveness and Multiquip guarantees its reliability by subjecting each rebar cutter to no-load and actual-load tests prior to delivery.","images/multiquip/BC-25.gif","https://billsequipment.mydomain.com/images/multiquip/BC-25.gif","https://billsequipment.mydomain.com/multiquip.htm | https://billsequipment.mydomain.com/rebarcuttersbenders.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1780"
"YES","95","HBC-series Cutter (HBC-19)","Multiquip","HBC-19","Rebar Cutters/Benders","! | |  | Multiquip's rebar cutters let one operator slice rebar more efficiently than manual cutters, torches and saws. | | The hand-held HBC-19 cuts rebar up to 0.75-inches (2 cm) thick in 3 seconds with a 115V, 60 Hz single-phase motor. This rebar cutter has a built-in hydraulic pump with innovative magnetic particle filtering to ensure maximum performance. Our blades are manufactured from heat-treated, high-strength machine steel that is easily rotated for prolonged use and increased service life. The convenient HBC-19 weighs only 27 pounds (12 kg).","images/multiquip/Hbc-19.gif","https://billsequipment.mydomain.com/images/multiquip/Hbc-19.gif","https://billsequipment.mydomain.com/multiquip.htm | https://billsequipment.mydomain.com/rebarcuttersbenders.htm","raw/0030-multiquip.html","product","YES","1","active","YES","NO","1790"
"YES","90","Dry Cutting Core Bits","NED Corp","","","! | |  | NED-Bit Dry laser welded core bits are designed for drilling in brick and block with electric power tools. Laser welded segments give the NED-Bit Dry line the ability to also be used wet.","images/nedcorp/drybits.jpg","https://billsequipment.mydomain.com/images/nedcorp/drybits.jpg","https://billsequipment.mydomain.com/nedcorp.htm","raw/0035-nedcorp.html","product","YES","1","active","YES","NO","1800"
"YES","95","MODEL-2001","NED Corp","2001","","! | | |  | NED’s Model 2001 Drill Rig is designed and built for years of trouble free service. With the industry’s largest column for its class it provides maximum rigidity for straight, accurate wet drilling of holes up to 10"" in diameter standard. Holes up to 14"" can be drilled using optional motor spacer blocks.","images/nedcorp/drillrig_2001.jpg","https://billsequipment.mydomain.com/images/nedcorp/drillrig_2001.jpg","https://billsequipment.mydomain.com/nedcorp.htm","raw/0035-nedcorp.html","product","YES","1","active","YES","NO","1810"
"YES","95","MODEL-3001","NED Corp","3001","","NED's Model 3001 extra heavy duty drill rig is designed for tough wet drilling jobs where a larger diameter and/or extra height capacity is required. | | | !","images/nedcorp/drillrig_3001.jpg","https://billsequipment.mydomain.com/images/nedcorp/drillrig_3001.jpg","https://billsequipment.mydomain.com/nedcorp.htm","raw/0035-nedcorp.html","product","YES","1","active","YES","NO","1820"
"YES","95","MODEL-4001","NED Corp","MODEL-4001","","! | | |  | The 4001 Hand Held Core Drill is the most powerful hand-held drilling machine. The 3-speed 4001 is fast and efficient in drilling holes in walls, floors, and ceilings. The 4001 Hand Held Core Drill is designed for a variety of materials, including Concrete, Reinforced Concrete, Brick, Stone, Block, Chemical Anchors, and Wedge Anchors.","images/nedcorp/hhdrill_2.jpg","https://billsequipment.mydomain.com/images/nedcorp/hhdrill_2.jpg","https://billsequipment.mydomain.com/nedcorp.htm","raw/0035-nedcorp.html","product","YES","1","active","YES","NO","1830"
"YES","95","MODEL-5001","NED Corp","MODEL-5001","","The 5001-2 Hand Held Pneumatic Core Drill is powerful and compact. Its 2.1 HP motor is ideal for cutting holes in walls floors or ceilings. It works with a variety of materials including concrete, brick, stone, block, reinforced concrete, chemical anchors and wedge anchors. | | | !","images/nedcorp/5001-2.jpg","https://billsequipment.mydomain.com/images/nedcorp/5001-2.jpg","https://billsequipment.mydomain.com/nedcorp.htm","raw/0035-nedcorp.html","product","YES","1","active","YES","NO","1840"
"YES","90","or visit store to purchase!","NED Corp","","","G-5 Blades | Wet/Dry | Standard-Line | The G-5 Series of general cutting blades can be used for a variety of construction materials with high speed or skills saws. With lazer-welded segments, the G-5 Blades can all be used either wet or dry. | !","images/nedcorp/g5blades.jpg","https://billsequipment.mydomain.com/images/nedcorp/g5blades.jpg","https://billsequipment.mydomain.com/nedcorp.htm","raw/0035-nedcorp.html","product","YES","1","active","YES","NO","1850"
"YES","90","Flexi-Lube","Oztec","","","Flexible Shafts | When transmitting power from the power source to the vibrating head, select one of Oztec's flexible shafts. Oztec Flexible Shaft inner cores are made from extra-high carbon steel wires with casings made from tough abrasion resistant neoprene rubber, reinforced with multiple layers of high tensile wire braiding with a hardened flat steel liner. | This construction makes Oztec Flexible Shafts rigid enough for driving into the stiffest concrete without kinking yet limber and non-slip for easy and effective handling. | Oztec Flexible Shafts are interchangeable on all Oztec power units, are reversible (doubling their service life), and come supplied with ""quick change"" adapters. | Quick Disconnect Feature | Oztec's ""Quick Disconnect"" feature, allows shaft removal from the power unit with the twist of a lever. The lightweight and bearing-less coupling allows the job to be done in seconds without any tools. This fitting will not rust or seize. | Standard lengths (in feet): 2, 5, 7, 10, 14, 16, 18 and 21. | Oztec Flexible Shafts can be coupled to 42 feet using shaft coupling #6725A1. | Oztec Shafts have been successfully coupled to 65 feet. Custom lengths are available. | Pencil Shafts for Pencil Head vibrators are available in 3, 6, 9, 15 and 20 foot lengths. | (Pencil Shafts cannot be coupled together, but can be lengthened, by coupling to a standard shaft with coupling P/N: 6725A1). | Flexible Shaft Adapters | Taking advantage of Oztec's quality doesn't mean a major reinvestment to replace all your existing equipment. Oztec Supplies motors, shafts and heads (steel only) that are interchangeable with most other makes. Oztec makes various style core and casing adapters which allow other manufacturers flexible shafts and heads to be used with Oztec motors or other motors with Oztec flexible shafts and heads. | Flexible shaft adapters for use with other manufacturers' equipment. | |  | Specially formulated shaft lubricant designed to increase the performance | and life of any flexible shaft. | | !","images/oztec/flexible_shafts.gif","https://billsequipment.mydomain.com/images/oztec/flexible_shafts.gif","https://billsequipment.mydomain.com/oztec.htm","raw/0028-oztec.html","product","YES","1","active","YES","NO","1860"
